lens1,lens2,f1_mm,f2_mm,z_l1,z_l2,z_fiber,total_len_mm,coupling,orientation,fiber_position_method
36-686,48-273,27.0,38.0,12.721723499079815,18.722109387540527,56.404377559958526,56.404377559958526,0.493,SfccfF,optimized
36-686,48-273,27.0,38.0,12.591992522692722,18.600135408954685,56.600135408954685,56.600135408954685,0.49,SfccfF,focal_length
36-686,48-273,27.0,38.0,12.58918190001658,18.591656223646154,56.591656223646154,56.591656223646154,0.4885,SfccfF,focal_length
36-686,36-687,27.0,36.0,12.27499504492014,18.275457348281964,54.27545734828196,54.27545734828196,0.4785,SfccfF,focal_length
36-686,48-273,27.0,38.0,12.519590591085558,22.487665661014038,60.81764220612558,60.81764220612558,0.478,SfccfF,optimized
36-686,36-687,27.0,36.0,12.23319478568813,18.33700716445606,54.33700716445606,54.33700716445606,0.475,SfccfF,focal_length
36-686,36-687,27.0,36.0,12.23823173215857,18.243246731120962,54.24324673112096,54.24324673112096,0.4745,SfccfF,focal_length
36-686,36-687,27.0,36.0,12.32538520139235,18.329032127242726,54.329032127242726,54.329032127242726,0.4735,SfccfF,focal_length
36-686,49-960,27.0,35.0,12.181069021760413,18.248356865150605,53.248356865150605,53.248356865150605,0.467,SfccfF,focal_length
36-686,49-960,27.0,35.0,12.147773632538446,19.23186093136414,54.39827068165178,54.39827068165178,0.4665,SfccfF,optimized
36-686,49-960,27.0,35.0,12.212997751389647,18.21405221441568,53.21405221441568,53.21405221441568,0.464,SfccfF,focal_length
36-686,49-960,27.0,35.0,12.16773276558921,18.32757232166328,53.88993737568291,53.88993737568291,0.455,SfccfF,optimized
LA4021,48-273,30.0,38.0,11.281162838882953,22.41971093976339,60.41971093976339,60.41971093976339,0.451,SfccfF,focal_length
LA4021,48-273,30.0,38.0,11.281322935660645,22.29458110114853,60.29458110114853,60.29458110114853,0.44,SfccfF,focal_length
36-686,LA4052,27.0,35.1,12.465712254416028,18.471782737481803,53.571782737481804,53.571782737481804,0.435,SfccfF,focal_length
36-686,36-689,27.0,35.0,12.4812589678223,18.486854895173067,53.48685489517307,53.48685489517307,0.4345,SfccfF,focal_length
36-686,LA4052,27.0,35.1,12.485269498461598,18.488077598609955,53.58807759860996,53.58807759860996,0.4325,SfccfF,focal_length
36-686,LA4052,27.0,35.1,12.454305642974202,18.45867423549901,53.55867423549901,53.55867423549901,0.431,SfccfF,focal_length
36-686,LA4052,27.0,35.1,12.536724180542379,18.536745483795627,53.63674548379563,53.63674548379563,0.43,SfccfF,focal_length
36-686,36-689,27.0,35.0,12.50397045800446,18.503984066098344,53.50398406609834,53.50398406609834,0.429,SfccfF,focal_length
36-686,36-689,27.0,35.0,12.479982366371486,18.555097065008347,53.55509706500835,53.55509706500835,0.428,SfccfF,focal_length
LA4021,48-273,30.0,38.0,11.288334658741991,22.28870093286024,60.28870093286024,60.28870093286024,0.4275,SfccfF,focal_length
